example_id	message	distr1	distr2	target
-6204241996160399747	white petals pink stem	21b9dd0a-0d8a-b2d6-2dd3-19e19ee7d7c9.png	3faeee79-a577-ec8f-3309-2b9c0ab9d322.png	14b8d3ec-6e4a-c868-3f98-5aaa0c4c4b54.png
4679754995694905923	pink tail orange wing	7e0388ae-0622-2a24-677e-a5a05f5d50df.png	b874af66-c834-ccc8-dd16-55e44f2d6a1a.png	fb4f5c7b-4ffd-fbdc-978b-38bcbed4473f.png
-3778875599188526514	orange stripes whiskers	38af09ec-0f87-53e2-6c8a-d1024e4df9bf.png	e5d75daf-7f60-b425-01ba-ee98caa10f44.png	e4e9ebf4-30ae-3e0e-8c3d-5b0867080015.png
743975574658004915	white wings pink legs	1aa435e6-5bca-68cd-003a-7aa6c7401df2.png	fe8a9e95-8cec-766e-2547-922d30985cfd.png	c853b3bb-f23a-76c6-b2f7-bd822fcf2067.png
3872850241996050974	orange body white legs	adc01b0f-b907-888f-505c-83676ae8dba6.png	89a563ef-5f8f-8806-24a2-962417d210ea.png	4409e9e3-9cb8-8070-2da8-410e0adae038.png
5837258315334767451	white center white petals	9dbba1b6-f4a6-81c2-fa89-b0ad9c14ff6a.png	625f6b6c-c601-6452-e8f5-ae4b9105462d.png	86f607cd-8b24-f744-7d2d-368bf9e6a5dc.png
72199620597107473	no feathers on head purple wing	b707b0c7-9c5c-24ae-9445-ac1c3414f448.png	75a84fb2-e80a-fd61-21a6-501082dbacab.png	a6462e12-d7fe-3dcc-60d6-25c16d287100.png
2757233738843797601	orange wings purple antenna white legs	7bb18006-60c6-5a51-e2fc-01e9efaac4f5.png	78f07d92-40c9-d8b7-658f-f7e1d444c718.png	99177b53-0c3a-7ff6-632d-df831957e405.png
-6556219865071636237	purple with no whiskers	97dac721-8090-6754-34e0-7ad273a7da39.png	5379c63c-25de-c1e1-b63a-b71e2c0dbcc8.png	08f9e49d-867d-3a9a-1f03-b07caf631ce8.png
714497911924334783	all white no tail	ecf1313b-d43b-6658-2356-1303cbff5519.png	d6d35fa1-3681-f3f1-53b6-341585a6c824.png	39a7d78c-ae99-3215-df8f-eec1b5979723.png
-8539260464781317292	He has a solid body	92c0c367-da45-3a43-beba-8b5de9257f4f.png	b20708f2-978c-1330-f3e4-caeed8e2381c.png	aa70c4b0-ab1f-0ed2-f33c-10176bd41dff.png
2120089970903954794	The leaves are red	ed632844-4955-781f-5dec-d3d3403da4cc.png	5fb22157-edec-9d8e-6794-728eb7368eaa.png	293bade7-6b3b-2425-e7b9-3ad306dad7c9.png
3969957129426602260	He has no whiskers but he has stripes	579f182e-9628-be5b-a27a-23717009cd91.png	8fc76a42-ae31-85b3-c3bf-9fc59342fcba.png	3423aa42-c28b-b36b-63c6-de68d23161e4.png
-4224972897972026257	the center is white	8e402b40-292f-0fe7-20ab-6bddc8288507.png	b9700eb1-a92d-837c-f0a9-7cc77a475fff.png	d0fefe91-9b32-ef42-4106-36b393811039.png
-2977470421223814557	He's mostly white and has no yellow	3bde6426-1f4f-d64c-cb35-a45fb47afd94.png	4ac99c8b-02ac-364d-737c-f36bca71b0be.png	1a8d12ad-4acd-5b87-2e71-1a0cd238cffa.png
2335175306012906667	He has purple legs and no antenna	cbb14643-8d9b-d228-de77-b64fc40a75ae.png	aacd2e0d-88a4-a14c-af20-ba737e3c655e.png	edb743ce-b06d-578e-afb1-82f95a9597fc.png
6369071604713321717	he has stripes and whiskers white body, yellow stripes	02c7dcec-51f0-7e7a-af7f-2dfd66eab961.png	bd05c98e-c083-8260-b7c0-8c316018d805.png	f3a834c0-1068-4bad-7603-ec73ffd85dcc.png
-8391645409074734284	No wings, no antenna	c60c07ad-7735-12e7-0a6c-afd099c9e747.png	9868e7a6-d38c-d4ad-d27a-8fec932fec77.png	ff27a371-e8f3-8e29-cffc-6ffefe82b578.png
7927837326025619677	Green berries and blue leaves	1fbfdffd-8440-ae46-d382-b394ec7f1b70.png	4d1e543a-8473-07b1-5395-62cfdcd7d17c.png	d26207e6-8c16-2b5d-a0be-fccb88a87a25.png
-5581152873957894152	He has no feathers	be823c6b-2d09-1934-ba9c-62ccd622096f.png	4b20eac8-a59a-69bc-bb9d-924724da6a9e.png	a66ad301-6fa3-a099-0351-46675d849d65.png
4529555218382310105	Purple wings and no feathers	e6a3240b-34ff-cbc2-76f1-614a5a6f92de.png	6f8bd7ef-b98b-a771-d1c0-13bc3b35f413.png	ad4d6904-e5d2-6b6f-8271-c84feb452561.png
-2152302358318794270	Purple stem and yellow petals	0b6713f9-bb8e-000a-2b59-7f0bc0edb0ed.png	efc46fcd-8a45-1849-e89a-da2ff7219cb9.png	840c6bb0-edc6-1b2d-373f-3adfa9f8564c.png
42346372980075005	Solid yellow body	57e1b92b-716f-a182-b2de-c493c6d2e54d.png	39b3776e-2fdd-820f-49ae-ab51c815dbcd.png	b5e150a0-4fff-27b5-f2c5-92eba8ed225b.png
-7466584621990993757	Blue trunk and white berries	498a2e25-5828-0121-fe22-d0efda16a6fb.png	fdaff0ba-336f-ff04-fcfa-f83e5c91e98d.png	67975d23-2d0f-8dc4-3a39-bdea0850b1b2.png
-1734391883736415007	yellow trunk and green leaves	94df6d6c-8742-9936-3a5c-3a652e08fde3.png	dfed1fee-3372-3add-4b3f-69b96a95ffd2.png	add396a8-660a-2b09-fc2b-ca9e18868454.png
-357076303653061280	purple petals and white center	d1bc8801-b86c-7447-e31b-136efd6e1883.png	a5934931-7000-bed4-9bab-cced09f831cc.png	80dc98e6-6371-3361-f18c-eff504d7856b.png
-3619841305221693667	Blue trunk and green leaves	c440088a-240e-baa7-5cad-5aedda23eb35.png	26961448-5ed8-3b68-1137-ad867b88a0ab.png	7bf04627-09cb-959b-b5a9-980a25c77744.png
9214172637389001454	purple head and white antenna	74bb34e5-6a15-5ecf-5a27-f89e39fd52cf.png	191641e5-f5c6-aea5-fe67-5a2dab412e11.png	edc2ef71-ef66-a7d2-7a05-9d79b2108d76.png
-9173563881462532277	yellow stem and yellow center	2b2c64e7-047c-267a-32a7-b78028252596.png	0ed262db-0934-49ff-bee8-cda7a5584ad6.png	1d3008c8-58a7-ba19-34df-ff720797410f.png
9002940098536350285	white wings and antenna	67400ada-3569-aed7-b1a2-fc1f93f584ba.png	aea99c0a-068c-aaf8-9853-61873a165444.png	2664bf6e-a376-d2ad-6b06-0c43967a0913.png
6596991864928281161	purple wings and white head	b5f44a5f-4d34-e16d-459a-b44430dd3d13.png	43da7bf0-8c74-4cca-4f2a-7afd47d9d450.png	8d0eb1f4-b61e-494a-3afa-a96bf4562f96.png
-6272664716510750827	white berries and no leaves	e1f28d39-a29a-3609-94cc-a16e84c48ed8.png	f2c3ae75-16d1-fb41-0005-c75b671c2715.png	1103b0a2-396d-8d5d-0ed2-c651241c0ab4.png
-7155316580801057001	Yellow stripes and whiskers behind his teeth	600e1edb-efa9-ec5a-2e22-baaf6aabd683.png	d702d7c4-543b-07e1-f8c0-4426ba72982a.png	66ac22ef-d0ee-67f2-fa7e-813cd00303e0.png
3142993505472854908	All purple with a tail	e381730c-a385-c999-1518-bf544584084a.png	4901d029-e6c7-639f-de54-5adca6b3410e.png	60418d32-2658-f113-dc70-8c05818ac8e0.png
-104923891807202291	No stripes, he has whiskers and teeth	78d2d701-6e91-5ddc-a068-9abd3fdf1661.png	293afd08-4da1-6b51-2746-dd78fb6dd0c6.png	92735ce8-e292-2701-da57-87f8a1b848fd.png
-5704674118253390163	Red blue and white	197caec5-1087-aab7-745e-7ad12d3d9c65.png	8a3aa518-63b9-6df2-0066-c26eb406acef.png	2899d60d-2a64-9558-295f-e91717dd3d92.png
-3857829931685534014	all white with white stripes	966eb71c-1c4c-8007-046c-a54b8da3a14a.png	68cb70ba-053d-ef92-e484-b897a92b4a43.png	3de3061d-6dac-5aae-a7dd-853a9638e025.png
6787465112306150927	White stem yellow center	39c2a053-5777-b7fa-0dd3-d11ea9a1178f.png	54411252-0466-64e8-5f83-e909dcf9bffb.png	38cbd392-1e77-de78-66a7-c194faf020d5.png
-1554873438602936463	white stem, purple leaves and yellow center	726f64db-b2a1-2fe7-ee1f-b0bd9feec220.png	7cc505f4-2536-cf3a-97ed-5b8202eca2a1.png	e9ae4b5c-516b-1365-7360-87aa0d6316d1.png
-1328538532877525155	Purple wings and no tail	1916d9d3-2386-3a80-1d60-0157b54691c0.png	001e86aa-b7be-8393-b493-8920006e3a91.png	e17e556b-5482-3b48-cfef-fe35c5f97553.png
-8182411596803946423	Purple trunk and green berries	0b08257a-0be0-76ea-4ba4-050e614c944c.png	42574cc8-9dfa-5900-9ebd-9fdb53a4f6fd.png	b7e4166a-6034-817f-9628-bf57faf04574.png
-1719911553674782732	white stem yellow middle	8058061d-e75d-becd-c2bc-ce40257deed0.png	7d969def-be8a-9ac9-1ca1-320486cde471.png	61716386-4e77-f218-642a-8c03f72a4f1d.png
-7608517454620766300	white stripes and no teeth	0a3bbe53-0f33-fca1-0472-a9d8fe8cc546.png	e8e318ef-9a99-03b2-8255-5bc56fc7813a.png	fc8b8a38-bc46-6d36-5206-4cf7c32aa289.png
5010101695839221621	yellow stripes	c1b305c5-a0a3-a98e-26a1-f7477023aa91.png	d123db86-360d-22fd-8f79-d82b430011ba.png	8a793973-7c9c-9f59-9eda-a431380f3a86.png
1969166516430156051	all purple with whiskers	fae36970-21f1-cb7f-7e1a-75c41a6e7f28.png	b151b28e-8bd1-f4ff-1066-412a8087d44f.png	98b31551-0070-7b3a-d3c5-7f4b9f688028.png
2058119193910493512	purple stem, yellow petals	3fc8170d-f07b-51a2-65d9-9535b566e69b.png	d3898f86-1218-a2ae-c0a8-de77b13a686b.png	0058f3bf-a03c-27da-243d-4689322170e0.png
4554581256578417564	no tail	b4f6d62b-84d6-4d04-27de-ab126e6d114d.png	f7c459d0-b40d-8c37-8cd5-6c7a7f3137f0.png	7a4cde9e-5f21-73ce-0de1-76f9035481f9.png
-3104330000418769269	purple wings, legs and head	dbc642a2-8881-5b04-b655-0f32b026f47e.png	bb82cd64-8faf-2f21-e037-3c2674cee4dd.png	f3d31094-b877-d36b-385e-88877175ef08.png
8102003810388476975	yellow stem and purple center also yellow petals	a9261959-b2e9-6530-6980-641d2273b9f4.png	43d22c29-3b3e-22f6-b606-3883f3fc73ea.png	c7478475-dfef-f56a-f737-2fde395895f9.png
-5196082203493554541	all yellow	45bdec2c-6b19-b675-0c6a-42a0cc25014d.png	4775966a-604b-4d6b-ecb0-c41bb5be39a0.png	d7299a3e-64e7-dbfd-670e-253e5f9853d6.png
-243893642668942243	red trunk and blue leaves	aa45ff90-abcc-3d5e-f80f-f5da1caf24fb.png	22a034c3-386c-3509-748d-bebc623bdf9c.png	c2cf5ea7-526c-ab4d-036c-737002c57663.png
-8149501122871894738	white head feathers and no tail	a7626614-ea9f-f27d-9d96-5e91345791c4.png	b7210408-1060-a6a0-b0f1-e04ee2a33974.png	8eaceb21-f8c6-0f32-3f05-cd087fcfbd6e.png
-5804582135363886876	All purple, no antennae	36501d92-71cc-f038-530c-c47507e4eb4c.png	cd0bb02d-d36d-3147-c17a-f8697a1ec93b.png	28632d2d-0238-b95b-86d9-c553add26c42.png
-1879186535876425044	blue trunk and no leaves	ad3d541d-e2b4-015a-9c41-db0df9aad914.png	8ee1ea77-e255-fc5c-4275-d7858fbd0782.png	82de7645-ccc9-8bee-c865-a8e664cd8380.png
493841395626342606	white stripes no whiskers	336bf5f5-d9d1-70e2-d99f-252b11effbaf.png	7208fc06-2f99-e6c0-fd59-dd91e6643f78.png	2e80131c-cf9d-da5e-1dc8-9f7d8a315f63.png
-4386708232371137481	every part is a shade of purple	368f6bce-7c0c-158f-c795-67dc63acdddf.png	3b4b3db5-7e15-7740-c5d5-89309c30f977.png	2d2d92f4-5c05-53db-e6f5-4e92f851cf2c.png
5459124088624841333	purple petals with orange center	e5796133-9e5e-0268-baa3-6aa916eddd38.png	21738cbd-eb40-ac58-27d6-bf1ffad702c3.png	30cb2518-08d2-bc4e-618f-6f8e6de1bc89.png
6831705112518643143	purple head white legs	ca2f1aec-6698-4ed3-d771-688a52e4a5be.png	60aa8f8e-d4cc-b864-553c-97d304d18a9d.png	084770c0-4101-3cd8-f551-54488aeaec42.png
-1971785209607296476	white body white stripes	c55279bf-efe9-c9da-26a2-547855230bb9.png	42c41ecc-30c5-1922-fa2b-83e28732f928.png	db0dc63d-f03a-32cf-2bb9-3b0fac2ab944.png
1868299834674086195	purple head orange body	9b4dece4-9427-91e7-8200-62d84cb0a43c.png	e4aa1bb1-5028-0892-9453-0a03db9b9b71.png	8a3b0f9f-270e-8f70-da4f-c2a040e946f6.png
5288433447811946375	orange leaves	4da34b4c-9b17-3380-0eee-89564e5f1adc.png	91af41f4-ece5-3063-a1b9-8ff95753f87e.png	f8c0972e-381a-53b9-3c5b-13915bd791d3.png
9139707233571975976	orange body white stripes	7e380ed6-3da5-6700-90df-646364e3bd83.png	1f8cba26-ff49-e67c-7cd5-d43c8ccf58a3.png	5d078a86-e581-4fe7-fd45-35e712b0f346.png
-7032298488485283501	solid orange flower - petals and center	c4102571-d50b-1155-a667-ccd094932822.png	81abc505-5001-f010-5c50-358b8400bd5d.png	36ea66f9-8dd6-d654-432e-242d7d2aeb09.png
-1058737745866327957	white petals orange center	05bafe87-3f35-26e6-704a-33c4588b9038.png	28a50465-e055-93b9-778e-a33a07296273.png	b80b029b-be30-fea4-cc98-7a4b7a3836cd.png
-4608419099305140290	white flower with thorns on stem	c70c875b-3ff1-e7ab-49d3-eba9fbd719f5.png	53eb840b-c841-2a0a-2af0-02b211c91b78.png	698494d8-0db1-b94e-9085-5df288c9cd78.png
7275808997302108021	green leaves no berries	1eaee36c-ec7a-61e5-44b5-c64f068161cf.png	7500cd0f-0381-6153-2648-08e26d39b152.png	34e54904-ff64-e05d-f4b5-1f0a0f61a72a.png
6093095224063491360	orange body no stripes	4bc66fe2-81df-2a18-b7fd-fe4a9c2f22ee.png	19c6ebb3-43fe-930e-a005-afd77768a340.png	064c8ee1-1028-3543-d878-36b14327826e.png
6616894905998644706	orange trunk	7995f47f-a505-686d-82fb-7c564c124130.png	9d102a49-ae22-ec5a-87c0-3171e822f9ee.png	d897d883-8f04-f21b-6d3d-4519461632cd.png
-5735519676070230460	white petals orange center	ad994260-ebff-e942-b78c-c83a486bacd7.png	6c07d635-db24-2169-1605-12228634c1ad.png	4261732a-5e8e-271c-704c-34dec9295376.png
7891313365654957871	purple petals orange center	ad4adf10-ad78-997b-aab5-b8475c574649.png	0c3145a3-57df-70ce-a497-a086f0fe93c3.png	26b268aa-5633-0968-d771-b31c3e5e77ba.png
7334184315203728422	all white no stripes	efbad1ef-2335-012d-caf9-bca38f0ee500.png	47fd9a42-33db-4f7f-0194-de893997352a.png	0c962120-15df-5402-b4c0-d885965de15e.png
1512458527688541893	antenna, orange wings orange body	dfb5f9d3-2363-51ef-6bcf-49f4e970ef65.png	e1448694-fd98-07d6-3f0d-4cb666d32c09.png	c3271d25-9182-6675-7b54-752cdc6eaf99.png
-592548773794582893	no tail feathers	7a90895b-62f3-9b5c-41d0-0f6e7729dbc0.png	da2db014-5cc8-fdb4-11d7-116faecde88b.png	338efa6c-6006-601d-8644-7e9190466019.png
-3470788189300338939	white head white antenna	22936aab-9917-d5b0-b768-48a9f8c8c915.png	beba6e4c-d678-2682-8d7b-1792665f38f4.png	fe716405-bb45-70c5-e4c7-0a25ea16663d.png
4616961408443847361	orange tail	97cb2d8d-257b-c5e0-36e4-7fad127a1aed.png	09900931-9f0b-483e-a846-935a0f46bfbf.png	73886bf7-6d18-3b07-3691-6f6e2d256dcc.png
-8931050669764137081	white trunk purple berries	c57e1213-d141-f411-8232-50b67f4aa0dd.png	9f5afc6d-1384-af08-43fa-91a92ad82d3c.png	e6dff596-1ad1-e1a3-1e09-b2fed08ee0be.png
2487836313147201740	red trunk blue leaves	71b49d0e-3891-d638-515b-97c3323de9db.png	8c4e5e64-a8d1-47e3-9442-d478b60e1900.png	3529106c-ce57-dfd0-7ef9-6368219a3b46.png
-8896663261815964521	green trunk red leaves	30d62786-9990-9f42-58b6-0f84e40d8bf3.png	5e715ddf-60cd-ad1a-5e34-7153686228e4.png	13037fe7-f497-3922-d241-1b736f75dd76.png
4099279911178163814	solid orange body and whiskers	fe845b00-f22f-5f5e-860c-c9dc86407000.png	b2ae4f99-a70b-383b-532e-d1dc2aa7cd50.png	a27c7aae-4506-92d1-c403-9754ed5ccec9.png
1540469081523818477	purple antenna orange body	d1987685-61d9-b525-1c60-fb2de62b1c38.png	230f8b99-c79f-3135-7e39-1c6504c333d3.png	85eec904-a535-e76e-5bb2-cdf808174cbc.png
-7444451111471635702	no tail white head feathers	3ac641fb-812e-7427-d8f0-d34fffc6cce5.png	bd3fbd05-4e66-78df-c23d-19621af30a45.png	ec6db652-6eac-1252-3e16-15c6d23813e3.png
-3709370447135586738	purple stripes and fangs	dce90c4f-d6f6-f7c6-a07c-5ddf5e776109.png	a38cb9cd-edba-d651-a1ab-2de6115e9dff.png	564bab40-385c-220a-b41a-3d4d37d4e9dc.png
-3137471594439961669	purple trunk green berries	c405c526-4f6a-980f-4996-54f7cadbcd37.png	fdd0e669-90bf-4901-85dc-68cb3dd905c4.png	d7456885-abc9-7e19-40ff-b7c24db7552f.png
5511039467185933634	purple antenna - rest white	e23a357a-2f6d-e85f-9c25-33a8cccaf6d4.png	16fc8c8e-0917-e94f-17b7-2f2adb049573.png	494a2586-46b9-a28d-10e7-bf5a28992959.png
8230075878087453664	orange leaves blue berries	b2b90d6b-99c5-2cb2-b1a0-2be868f6134f.png	d6768fed-88bb-74f3-8d9a-514611fe5961.png	519d9aee-2aa6-326a-7b64-4090072b4f74.png
-3489156324432190239	orange wing and feathers	7c42dc80-8e82-109b-410a-0da32ce55222.png	28ac2959-1c72-50ee-4204-84cdd1242199.png	9f95cae9-40f5-799e-162b-6a8d80a86d2a.png
2576456470044521864	white wings orange body	84d9cc2b-08ea-bc28-4d1e-f20f11fb652f.png	e75e5887-d6a4-e9e9-0755-7270d434229c.png	22e64117-595e-33d9-df53-d17a9b5f2a80.png
-4735284066727304047	white wing no feathers	52aa1052-f4c2-c7ec-bf8e-7026cc54eced.png	71efea5f-ca58-3fdf-b5b0-9e741a133436.png	a5f4839e-5ad6-e0b9-9282-797caeaed133.png
-7708214409471268851	white tail orange wing	2031e686-dfd8-f55a-8be5-8f6e954dded5.png	73eb28d6-3bc3-55bf-35e8-d0a4f3f5fcde.png	7f792f13-b6a6-675f-081e-c73d8d5ff804.png
4406168573564210663	purple body no stripes NO fangs	2581b10f-d537-675b-4d81-b617599af671.png	410f4d0c-c439-a815-fa0b-8b626babef60.png	5a26bade-565d-2509-6f50-b13715e6c3fb.png
7296580172865819170	orange body and whiskers AND fangs	1bee95dd-a719-48f2-df3b-d95d9595dd94.png	01572a08-9743-ad06-3de3-68b542607bd6.png	49d1fed9-a05b-461e-bb76-657ebf876db5.png
6239797533536186244	the one with  only green dots	626170c6-df39-18e0-0f21-53ad31eba280.png	69de494f-916c-42b9-3e61-7f3187e00dcd.png	eec7da34-828a-4a9f-086f-dce7363ebdb9.png
-1982858096182743781	the one with whiskers but no stripes	81709316-4da0-f215-2b44-2eb8948661ee.png	c2737198-c995-7c48-1ded-c2a61b56c5c2.png	9c15add2-0d21-ad41-d8cd-b04c9de396ba.png
6929516274900035934	the one with gold legs but no wings	c0afd9c0-dd6b-6c13-d2a9-b3195900e975.png	3750de05-63b6-b177-33a9-97660fe306c6.png	51905a81-e534-d018-99d1-7d856245d44f.png
5004771982880032827	golden one with pink stripes	f1d6056b-2be4-1685-ddcc-c8217bbff1be.png	898a49cb-f320-d0d6-6835-366bacc0174a.png	bf343a4e-8e9e-d6fd-9b7b-8067484db2f9.png
5795398345639127914	all pink one	360569e9-8000-4320-831e-c8e6e990f39e.png	d96ac861-fa19-e2b2-c6de-183b28340df8.png	0bb33fe4-77af-d97f-0519-8f94aab44280.png
-1054477079777006769	golden legs	72a614d6-4ef6-9b0f-7bb8-6ec2eed64aa6.png	80b5d97e-4020-114c-3e4c-afd2b8f2b4f2.png	2e71dcaa-a0f9-071e-9140-ae17d3649c46.png
-593641690183962354	pink dots	cf0bc6ed-94a7-8b78-a21f-342a074e9e07.png	8af996a4-0e0d-6e3f-074c-125bff6a7f6a.png	6c7d8076-f254-13e4-77e7-21afef1fc443.png
-8432213503895396312	pink thing by the eyes	775d9513-b82c-e565-da27-dcc4da79b7cb.png	5281b20d-9994-e95b-966b-c64b7e21fe5a.png	12e8be51-fc5d-ff1f-bc86-66b6c4657ff3.png
5634639460075127986	golden body and thing by the eyes	ca5e096a-f73b-ff77-7733-f2835fb66d02.png	3407ed8c-4d97-ba17-a086-aa3e94aedd15.png	9dca9ab7-4711-ea2d-09ed-c87153b82bac.png
8734352260199890749	golden	ffc80cfa-51fd-11cb-29dc-33a023956ecb.png	c7ffd713-d877-757d-4ca7-e59637f17bc5.png	2419e766-b3d9-9862-ad90-33d539b9af9c.png
2166933340467644104	all pink but white part	c0d7b83b-590a-6e9b-35e3-8dc8c3ff83f8.png	aa4cd6a4-727b-6e2f-b157-9b375a65d5a8.png	e9750cb9-301a-06d7-6372-b20bc1b8338b.png
-1469883980109109152	pink center, golden outside	65ece063-b35b-5ee1-cccf-18a7c620170e.png	a1571d46-011d-34f7-3c7a-f9690c0e2a70.png	ad06992b-c88c-2359-dc3a-c7652ec7ca15.png
-2545104745745809389	pink by eyes	bab9a2dc-821e-67a9-e47e-8fddbcdeaa9c.png	64b68b25-6d7d-06b8-fc44-f73f601441f4.png	4a120bb2-b8aa-b536-a744-cb38925bddf4.png
-4212279610555750577	purple outside	c3e40585-f001-d2a4-912e-5f29933be5e3.png	83e94b70-11cc-ca69-7f57-c60fab546e7b.png	3ce17931-ba25-3afa-952f-538f7ae338e2.png
6183780093198751332	golden center, pink stem	f0c32169-c807-721e-0739-f0887058e0f4.png	efe3d712-0680-cac8-efd2-e2e660ebfd0a.png	19f9f6ee-0e63-4b2f-1829-0ac749784d7d.png
-5248219859175255689	no stripes~~~ no tooth	28a80e33-e297-d5d4-57aa-9b72bdef92f6.png	f605fd3e-428d-271f-d003-fe1d6e6105ff.png	499adbc9-a4ac-b9f3-ef06-aecbfbe6a9b0.png
-4945126909138039614	purple outside, golden spikes	287a6075-beeb-f6e1-af6a-5de56f15a9f4.png	1aeb7981-7151-7bb5-ceb0-0803ab867aa8.png	cf3e41f4-00de-cc4e-2c3f-abab26b9d334.png
6325576288776232684	white	d833b103-9a33-8995-cccd-005983d42297.png	e123d462-8752-1994-fde2-fa7fb0c85b16.png	5501d574-03cc-2c73-e444-7025e8680002.png
7385371410026911354	red leaves	4acd524d-b47b-fd6f-9914-ea35a31b158f.png	b0ddef0b-d29b-76d9-1c79-cb4f6cc7d0c2.png	e5b2aaf7-4f9f-6380-ca2f-6ea0e22b2bf5.png
6890061524470421930	white wings, pink legs	4016614a-54df-651d-6d48-b46b1ab57704.png	45e9089a-b273-eeb4-6e6a-399d04cdc0de.png	0100186a-b63a-eeb6-ab21-d1afdbd5b8d8.png
4204261419532780312	white center	14eb7d0c-cce6-a088-7547-8a7141c7c6b6.png	c74c044c-ecef-c657-c44a-e68b2a7f5f0c.png	667018dd-e01e-1318-18be-d10d59acccbc.png
-7880785769775756663	pink tree, gold leaves	b31a54e7-1f29-fe5e-5bcf-f19eaa8bb17e.png	16d1ee30-cc9b-b03e-73e9-5e4e86b2515b.png	81c5b800-5c67-9ee6-b2a4-39db3daf2cfa.png
2401710612477064184	white pink stripes	a9f19004-7686-1d34-02d8-b9d67f1175fe.png	77727255-c082-9c13-5876-07e8ce3fcb9e.png	ffef0f6f-c607-2ade-722e-a9c065bb140d.png
6450855661248843515	gold hair with one pink	e4a8fff1-cd30-7cf1-98f9-6c1337d442cb.png	17337b80-d69d-f9f7-4c96-c03b8db44aa1.png	a6c777ce-b58b-54dd-d5e3-aeca2c205c5f.png
5418497341534943419	white	7c0f646a-33b9-261c-f827-716e26caef6b.png	74501617-0fd9-9436-1e4b-517a3795ac0e.png	ddc9cb58-1328-8098-339c-2e5ec59097a7.png
-7088040734782912168	white spikes pink center	a2fb0cb0-dc96-30b9-44e4-f62c28309bc2.png	bc3f02b4-6a2a-d7ec-1ade-5048fa1d038d.png	3f7976cc-a4cb-d02e-a87f-55de7686716e.png
8515763315150557887	all pink	30ee3fc7-2959-eaaf-7015-1b5cc4b13725.png	dce7243d-a74d-2c00-c8e0-ee7410d54d32.png	93bf2e11-6ccb-4334-ceb3-d3697551a40e.png
4603758037351498937	pink without the gold part at the bottom	e454640e-2b47-887e-935f-70d9e19d4952.png	32a8e309-6366-965c-36a7-e489bcde517e.png	523576ab-7a5a-07de-847d-b9ddd92db26c.png
2839146940833618770	all gold with spikes	7875c03c-4c08-bc1e-1c3e-cec22ca36e9d.png	fa156766-af31-e776-86ca-5d544552024a.png	69a2f6cf-3fc4-7ca3-04ac-75a4060086d5.png
-3040738018795439214	white and pink	8d0e75ea-c182-e0cb-9a99-b5a981de97c9.png	91d31a68-45ef-6c47-f0f8-7b613d887e86.png	92e5336d-744b-1bb7-ebe5-5923847b8b3e.png
7208975823120899098	pink at the bottom	10bfdf6f-d2dd-6c75-0fed-1927224d8ee1.png	f86b2bcd-cb74-53b7-83b4-58823cc869d2.png	59c7547b-adb0-5579-379e-1ee7c68a1bd8.png
3692745878922433078	all white with gold legs	983fcebf-7c33-c4af-ad54-b922e85eb2e1.png	3c3523a6-90c9-4fb2-c67e-4591eb747f30.png	830d5921-bc90-69dd-9930-cb687b027ea3.png
-3213007161652112607	white wings pink legs	845dafa3-a9bb-77d0-3555-48b32c7313e8.png	956c0766-e813-7530-dda0-8e83c93a7947.png	6d2bdaab-ab65-a257-78e9-e898768abdbc.png
1165310652286741832	gold wing, no hair	bee9c3ae-296a-4016-1cfd-ac1643dd6e1a.png	abd6d47f-be72-d759-46ca-4e01518acf5a.png	7b293faa-9a8c-dcf6-e7fa-7131cbdde991.png
3621882571613497436	green tree, pink blue	70c1a39e-c765-cd62-d7d6-288593ba7176.png	5bfae06a-c7b5-b1c8-37cb-786cee928525.png	8920dcc1-5c8a-be61-8c24-dcf7f7325bca.png
-7449857779838603988	white stripes with tooth	bd584747-384e-1a03-de4f-2acc934ca26c.png	49f9c49b-2cf3-0059-8c01-49bc9edf13bf.png	c99da36d-7ce1-86d3-8989-42830eb16470.png
-3183762860763016094	all white with gold head	cde64fea-e477-36a3-7b93-577041857459.png	926be9ce-4696-b2c3-f178-51b8f940c746.png	59489e3f-1d82-58eb-3c77-e9549e9061e4.png
6460732074355593681	all pink	83702437-4731-516b-5783-1b9cfd860e7f.png	cbd552ed-1a25-1592-0067-1c54d4da402f.png	66eb9949-8d1a-4026-9f54-59ff4c976bc1.png
5065256593515451919	pink spikes, white center purple	f9bce71b-3626-2c55-a9dc-a36295c5cadf.png	cfbb97ea-923c-f748-71fd-0af2522eafcd.png	e43d6069-3495-c9aa-6338-35855bad4fad.png
-5373254662085444533	Orange body and white antennas	01e780f5-1f4e-dbb6-c93c-599f3908fad9.png	e48ac4e4-f6b5-6548-e5e4-a4045b46cfaf.png	36a79946-ae72-d985-7e07-b43951d1db7a.png
-2499035161365949417	pink body orange stripes	4c3b7420-dc85-db5f-0703-7fb5abb8101e.png	878d10b9-9c6c-d14d-aa9a-4e83a872ce7e.png	a5c8f408-d99d-5a31-6cd5-375b893994a7.png
-2577520114427872360	white head pink antennas	6f8080d5-80ad-5cf9-67f7-58d77de81da2.png	e800214f-781d-1adf-0baf-d06e36806139.png	2a9a4e4a-0bf7-cae2-e277-a9439d3b3118.png
